title = "surface data"
 variables = "x/c"
"Re<greek>q</greek>"
"frequency"
"wave length"
"N<sub>factor</sub>"
zone  t = "dict_keys(  allWalls ispan = 001 upper ts wave 13000.0hz"
   0.11446E+00   0.15430E+04   0.11680E+05   0.10166E+18   0.00000E+00
   0.11813E+00   0.15744E+04   0.11680E+05   0.10357E+18   0.00000E+00
   0.12188E+00   0.16068E+04   0.11680E+05   0.10555E+18   0.00000E+00
zone  t = "dict_keys(  allWalls ispan = 001 upper ts wave 10494.1hz"
   0.34334E-01   0.75646E+03   0.10494E+05   0.51240E+17   0.00000E+00
   0.36026E-01   0.79828E+03   0.10494E+05   0.54081E+17   0.10711E+00
   0.37775E-01   0.84055E+03   0.10494E+05   0.56973E+17   0.10987E+00
   0.39581E-01   0.88478E+03   0.10494E+05   0.60051E+17   0.19607E+00
   0.41443E-01   0.93110E+03   0.10494E+05   0.63317E+17   0.36203E+00
   0.43362E-01   0.98113E+03   0.10494E+05   0.66895E+17   0.60612E+00
   0.45338E-01   0.10336E+04   0.10494E+05   0.70714E+17   0.92565E+00
   0.47370E-01   0.10835E+04   0.10494E+05   0.74396E+17   0.13056E+01
   0.49457E-01   0.11311E+04   0.10494E+05   0.77925E+17   0.17227E+01
   0.51601E-01   0.11715E+04   0.10494E+05   0.80996E+17   0.21506E+01
   0.53800E-01   0.11978E+04   0.10494E+05   0.83000E+17   0.25515E+01
   0.56056E-01   0.12170E+04   0.10494E+05   0.84416E+17   0.28884E+01
   0.58370E-01   0.12309E+04   0.10494E+05   0.85423E+17   0.31373E+01
   0.60741E-01   0.12416E+04   0.10494E+05   0.86108E+17   0.32829E+01
   0.63171E-01   0.12541E+04   0.10494E+05   0.86892E+17   0.33184E+01
   0.65660E-01   0.12669E+04   0.10494E+05   0.87677E+17   0.32441E+01
   0.68209E-01   0.12757E+04   0.10494E+05   0.88141E+17   0.30555E+01
   0.70818E-01   0.12811E+04   0.10494E+05   0.88282E+17   0.27378E+01
   0.73490E-01   0.12858E+04   0.10494E+05   0.88329E+17   0.22795E+01
   0.76225E-01   0.12894E+04   0.10494E+05   0.88253E+17   0.16889E+01
   0.79025E-01   0.12939E+04   0.10494E+05   0.88176E+17   0.99427E+00
   0.81891E-01   0.13021E+04   0.10494E+05   0.88352E+17   0.23609E+00
   0.84825E-01   0.13134E+04   0.10494E+05   0.88740E+17   0.00000E+00
   0.87827E-01   0.13289E+04   0.10494E+05   0.89412E+17   0.00000E+00
   0.90900E-01   0.13482E+04   0.10494E+05   0.90382E+17   0.00000E+00
   0.94044E-01   0.13708E+04   0.10494E+05   0.91573E+17   0.00000E+00
   0.97261E-01   0.13966E+04   0.10494E+05   0.93031E+17   0.00000E+00
   0.10055E+00   0.14240E+04   0.10494E+05   0.94599E+17   0.00000E+00
   0.10391E+00   0.14528E+04   0.10494E+05   0.96293E+17   0.00000E+00
   0.10735E+00   0.14823E+04   0.10494E+05   0.98030E+17   0.00000E+00
   0.11087E+00   0.15123E+04   0.10494E+05   0.99827E+17   0.00000E+00
   0.11446E+00   0.15430E+04   0.10494E+05   0.10166E+18   0.00000E+00
   0.11813E+00   0.15744E+04   0.10494E+05   0.10357E+18   0.00000E+00
   0.12188E+00   0.16068E+04   0.10494E+05   0.10555E+18   0.00000E+00
   0.12571E+00   0.16405E+04   0.10494E+05   0.10763E+18   0.00000E+00
zone  t = "dict_keys(  allWalls ispan = 001 upper ts wave  9428.6hz"
   0.34334E-01   0.75646E+03   0.94286E+04   0.51240E+17   0.00000E+00
   0.36026E-01   0.79828E+03   0.94285E+04   0.54081E+17   0.75523E-01
   0.37775E-01   0.84055E+03   0.94285E+04   0.56973E+17   0.37729E-01
   0.39581E-01   0.88478E+03   0.94285E+04   0.60051E+17   0.85903E-01
   0.41443E-01   0.93110E+03   0.94285E+04   0.63317E+17   0.21795E+00
   0.43362E-01   0.98113E+03   0.94285E+04   0.66895E+17   0.43378E+00
   0.45338E-01   0.10336E+04   0.94285E+04   0.70714E+17   0.73223E+00
   0.47370E-01   0.10835E+04   0.94285E+04   0.74396E+17   0.10997E+01
   0.49457E-01   0.11311E+04   0.94285E+04   0.77925E+17   0.15144E+01
   0.51601E-01   0.11715E+04   0.94285E+04   0.80996E+17   0.19508E+01
   0.53800E-01   0.11978E+04   0.94285E+04   0.83000E+17   0.23718E+01
   0.56056E-01   0.12170E+04   0.94286E+04   0.84416E+17   0.27422E+01
   0.58370E-01   0.12309E+04   0.94286E+04   0.85423E+17   0.30409E+01
   0.60741E-01   0.12416E+04   0.94285E+04   0.86108E+17   0.32558E+01
